title,author,genre_1,genre_2,brank,rate,count
신곡(La Divina Commedia)(귀스타브 도레 삽화 수록본),단테 알리기에리,"소설, 소설, ","그외유럽소설, 이탈리아소설, 고전소설/문학선, 고전소설/문학선일반, ",296,9.83,45.0
백조와 박쥐,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",297,9.67,321.0
남아 있는 나날,가즈오 이시구로,"소설, 소설, ","일본소설, 일본소설일반, 세계문학전집, 민음사 세계문학전집, ",298,9.84,17.0
마션(스폐셜 에디션),앤디 위어,"소설, 소설, 소설, 소설, ","영미소설, SF/과학소설, 영미소설, 드라마/영화소설, 장르소설, SF/과학소설, 장르소설, 드라마/영화소설, ",299,9.91,33.0
구토,장 폴 사르트르,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",300,9.49,45.0
카라마조프 가의 형제들 세트,표도로 도스토예프스키,"소설, 소설, 소설, ","러시아소설, 고전소설/문학선, 고전소설/문학선, 러시아고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",201,9.65,210.0
나의 라임 오렌지나무,J. M. 바스콘셀로스,"소설, 소설, ","기타나라소설, 중남미소설, 고전소설/문학선, 고전소설/문학선일반, ",202,9.75,318.0
파우스트 1,요한 볼프강 폰 괴테,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",203,9.6,131.0
그리고 아무도 없었다,애거서 크리스티,"소설, 소설, ","영미소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",204,9.38,212.0
난장이가 쏘아올린 작은 공,조세희,"소설, 소설, ","한국소설, 고전소설/문학선, 고전소설/문학선, 한국고전소설/문학선, ",205,9.43,392.0
파우스트 2,요한 볼프강 폰 괴테,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",206,9.5,89.0
젊은 베르테르의 슬픔,요한 볼프강 폰 괴테,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",207,9.44,217.0
죽거나 죽이거나,허철웅,"소설, ","한국소설, 한국소설일반, ",208,10.0,5.0
달이 이끄는 이세계 여행 13,아즈미 케이,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",209,10.0,1.0
#진상을 말씀드립니다,유키 신이치로,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",210,8.68,14.0
2023 제10회 교보문고 스토리공모전 단편 수상작품집,이승훈 외,"소설, 교보오리지널, ","한국소설, 한국소설일반, 스토리공모전, 수상작 소설, ",211,9.76,31.0
위저드 베이커리,구병모,"소설, ","한국소설, 한국소설일반, ",212,9.78,127.0
이만큼 가까이,정세랑,"소설, ","한국소설, 한국소설일반, ",213,10.0,32.0
해리 포터와 비밀의 방 1(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",214,9.84,155.0
일의 기쁨과 슬픔,장류진,"소설, ","한국소설, 한국소설일반, ",215,9.34,527.0
사랑의 이해,이혁진,"소설, ","한국소설, 한국소설일반, ",216,9.21,108.0
7년의 밤,정유정,"소설, 소설, ","한국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",217,9.35,961.0
페스트,알베르 카뮈,"소설, 소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",218,9.5,649.0
변신 시골의사,프란츠 카프카,"소설, 소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",220,9.28,172.0
햄릿,셰익스피어,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",221,9.29,136.0
인생,위화,"소설, ","중국소설, 중국소설일반, ",222,9.53,154.0
용왕이 하는 일! 16(화집 부속 특별판),시라토리 시로,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",223,10.0,1.0
패밀리 트리,오가와 이토,"소설, ","일본소설, 일본소설일반, ",224,8.33,2.0
밤 소나기,향기바람이,,,225,10.0,3.0
바캉스 소설,김사과,"소설, ","한국소설, 한국소설일반, ",226,0.0,
서른의 반격(2023 서울국제도서전 특별판),손원평,"소설, ","한국소설, 한국소설일반, ",227,0.0,
경청,김혜진,"소설, ","한국소설, 한국소설일반, ",229,9.2,21.0
"당신, 거기 있어 줄래요?",기욤 뮈소,"소설, 소설, 소설, ","프랑스소설, 프랑스소설일반, 프랑스소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",230,9.58,32.0
아홉수 가위,범유진,"소설, ","한국소설, 한국소설일반, ",231,9.92,44.0
내가 되는 꿈,최진영,"소설, ","한국소설, 한국소설일반, ",232,10.0,60.0
해리 포터와 비밀의 방 2(해리포터 20주년 개정판),J. K. 롤링,"소설, 소설, 소설, 소설, ","영미소설, 판타지소설, 영미소설, 드라마/영화소설, 장르소설, 판타지소설, 장르소설, 드라마/영화소설, ",233,9.86,160.0
순이 삼촌,현기영,"소설, ","한국소설, 한국소설일반, ",234,9.76,115.0
가면산장 살인사건,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",235,9.38,941.0
천년의 사랑,양귀자,"소설, ","한국소설, 한국소설일반, ",236,9.88,24.0
누군가 내 몸에 빙의했다 세트,신솔라,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",238,0.0,
"괴이, 학원",배명은 외,"소설, 소설, ","한국소설, 공포/호러소설, 장르소설, 공포/호러소설, ",239,0.0,
친구 여동생이 나한테만 짜증나게 군다 8,미카와 고스트,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",240,10.0,8.0
학전도시 애스터리스크 17,Yu Miyazaki,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",241,10.0,1.0
정치인,정진영,"소설, ","한국소설, 한국소설일반, ",242,10.0,4.0
던전에서 만남을 추구하면 안 되는 걸까 18,오모리 후지노,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",243,10.0,6.0
청춘 돼지는 마이 스튜던트의 꿈을 꾸지 않는다 12,카모시다 하지메,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",244,10.0,17.0
취미는 사생활,장진영,"소설, ","한국소설, 한국소설일반, ",245,10.0,7.0
13.67,찬호께이,"소설, 소설, ","중국소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",246,10.0,8.0
급류,정대건,"소설, ","한국소설, 한국소설일반, ",247,9.83,17.0
달팽이 식당,오가와 이토,"소설, ","일본소설, 일본소설일반, ",248,9.56,83.0
랑과 나의 사막,천선란,"소설, ","한국소설, 한국소설일반, ",249,9.91,82.0
"여기는 커스터드, 특별한 도시락을 팝니다",가토 겐,"소설, ","일본소설, 일본소설일반, ",250,9.53,111.0
1984,조지 오웰,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",104,9.64,564.0
블랙 쇼맨과 이름 없는 마을의 살인,히가시노 게이고,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",152,9.31,293.0
연금술사,파울로 코엘료,"소설, ","기타나라소설, 중남미소설, ",147,0.0,
헌신자,비엣 타인 응우옌,"소설, ","영미소설, 미스터리/스릴러소설, ",154,0.0,
눈물을 마시는 새 출판 20주년 일러스트 특별 한정판 세트,이영도,"소설, 소설, ","한국소설, 판타지소설, 장르소설, 판타지소설, ",155,10.0,14.0
2023 제6회 한국과학문학상 수상작품집,한이솔 외,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",156,9.53,35.0
알래스카 한의원,이소영,"소설, ","한국소설, 한국소설일반, ",157,9.74,38.0
디 에센셜: 알베르 카뮈(교보문고 특별판),알베르 카뮈,"소설, 소설, ","프랑스소설, 고전소설/문학선, 고전소설/문학선, 프랑스고전소설/문학선, ",158,9.72,372.0
안젤리크,기욤 뮈소,"소설, ","프랑스소설, 프랑스소설일반, ",159,9.5,604.0
원청,위화,"소설, ","중국소설, 중국소설일반, ",160,9.75,114.0
그리스인 조르바,니코스 카잔차키스,"소설, 소설, 소설, ","그외유럽소설, 그외유럽소설, 고전소설/문학선, 고전소설/문학선일반, 세계문학전집, 열린책들 세계문학, ",162,9.57,356.0
설국,가와바타 야스나리,"소설, 소설, 소설, ","일본소설, 고전소설/문학선, 고전소설/문학선, 일본고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",163,9.16,324.0
"내가 연인이 될 수 있을 리 없잖아, 무리무리!(※무리가 아니었다?!) 5",미카미 테렌,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",164,0.0,
종의 기원담,김보영,"소설, 소설, ","한국소설, SF/과학소설, 장르소설, SF/과학소설, ",165,0.0,
범도 2: 봉오동의 그들,방현석,"소설, 소설, ","한국소설, 역사/대하소설, 장르소설, 역사소설, ",166,10.0,2.0
나와 너의 365일,유이하,"소설, 소설, ","일본소설, 로맨스소설, 장르소설, 로맨스소설, ",167,10.0,24.0
디 에센셜: 장미의 이름(완전판),움베르토 에코,"소설, ","그외유럽소설, 이탈리아소설, ",168,9.72,538.0
가녀장의 시대,이슬아,"소설, ","한국소설, 한국소설일반, ",169,9.63,158.0
작은 땅의 야수들,김주혜,"소설, ","영미소설, 영미소설일반, ",170,9.59,805.0
"오늘 밤, 세계에서 이 눈물이 사라진다 해도",이치조 미사키,"소설, ","일본소설, 일본소설일반, ",171,9.7,250.0
작별하지 않는다,한강,"소설, ","한국소설, 한국소설일반, ",172,9.42,303.0
심판,베르나르 베르베르,"소설, 예술/대중문화, ","프랑스소설, 프랑스소설일반, 연극, 국외희곡작품, ",173,8.88,348.0
살인자의 기억법,김영하,"소설, 소설, 소설, ","한국소설, 한국소설일반, 한국소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",174,9.83,88.0
모스크바의 신사,에이모 토울스,"소설, 소설, 소설, ","영미소설, 영미소설일반, 영미소설, 드라마/영화소설, 장르소설, 드라마/영화소설, ",175,9.44,513.0
망원동 브라더스,김호연,"소설, ","한국소설, 한국소설일반, ",176,9.7,176.0
오만과 편견,제인 오스틴,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",177,9.41,449.0
달과 6펜스,서머싯 몸,"소설, 소설, 소설, ","영미소설, 고전소설/문학선, 고전소설/문학선, 영미고전소설/문학선, 세계문학전집, 민음사 세계문학전집, ",178,9.64,373.0
데이트 어 라이브 어나더 루트,타치바나 코우시 외,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",179,10.0,5.0
86 에이티식스 9,아사토 아사토,"소설, 소설, ","일본소설, 라이트노벨, 라이트노벨, 일본라이트노벨, ",180,10.0,12.0
오베라는 남자,프레드릭 배크만,"소설, 소설, ","북유럽소설, 북유럽소설일반, 장르소설, 드라마/영화소설, ",181,9.39,646.0
미키 7,에드워드 애슈턴,"소설, 소설, ","영미소설, SF/과학소설, 장르소설, SF/과학소설, ",182,9.65,63.0
그 남자네 집,박완서,"소설, ","한국소설, 한국소설일반, ",183,9.68,19.0
당신 인생의 이야기,테드 창,"소설, 소설, 소설, 소설, ","영미소설, SF/과학소설, 영미소설, 드라마/영화소설, 장르소설, SF/과학소설, 장르소설, 드라마/영화소설, ",92,9.38,275.0
모비 딕,허먼 멜빌,"소설, ","영미소설, 영미소설일반, ",185,9.66,95.0
파우스트 세트,요한 볼프강 폰 괴테,"소설, 소설, ","독일소설, 고전소설/문학선, 고전소설/문학선, 독일고전소설/문학선, ",186,9.35,28.0
신의 숨겨진 얼굴,후지사키 쇼,"소설, 소설, ","일본소설, 미스터리/스릴러소설, 장르소설, 미스터리/스릴러소설, ",187,10.0,2.0
양손에 토카레프,브래디 미카코,"소설, ","일본소설, 일본소설일반, ",188,10.0,2.0
영원히 알거나 무엇도 믿을 수 없게 된다,강화길 외,"소설, 소설, ","한국소설, 공포/호러소설, 장르소설, 공포/호러소설, ",189,0.0,
자기 앞의 생,에밀 아자르,"소설, ","프랑스소설, 프랑스소설일반, ",102,9.6,535.0
